股票代码,日期,开盘,收盘,最高,最低,成交量,成交额,振幅,涨跌额,换手率,涨跌幅
100,2024-04-19,14.56753584,14.56753584,14.65529208,14.36277128,198210505.0,983256718.91,2.01,0.0,1.0952,0.0
100,2024-04-22,14.50903168,14.30426712,14.53828376,14.15800672,242108912.0,1184946418.9,2.61,-0.26,1.3377,-1.8072
100,2024-04-23,14.39202336,13.98249424,14.56753584,13.92399008,300855877.0,1459791347.79,4.5,-0.32,1.6623,-2.2495
100,2024-04-24,13.894738,14.15800672,14.24576296,13.894738,244347543.0,1174379313.56,2.51,0.18,1.3501,1.2552
100,2024-04-25,14.07025048,14.15800672,14.42127544,13.92399008,238976796.0,1161413309.83,3.51,0.0,1.3204,0.0
100,2024-04-26,14.15800672,14.42127544,14.53828376,14.09950256,267932059.0,1319920021.56,3.1,0.26,1.4804,1.8595
100,2024-04-29,14.39202336,14.09950256,14.4797796,13.894738,410410521.0,1975771446.47,4.06,-0.32,2.2676,-2.2312
100,2024-04-30,14.0409984,13.98249424,14.30426712,13.894738,357262728.0,1723826656.94,2.9,-0.12,1.974,-0.8299
100,2024-05-06,14.21651088,14.45052752,14.59678792,14.1872588,443946235.0,2182258512.06,2.93,0.47,2.4529,3.3473
100,2024-05-07,14.39202336,13.36820056,14.42127544,13.3096964,885575063.0,4166625194.58,7.69,-1.08,4.8931,-7.4899
100,2024-05-08,13.48520888,13.57296512,13.66072136,13.22194016,478989358.0,2205975636.12,3.28,0.2,2.6466,1.5317
100,2024-05-09,13.51446096,13.7484776,13.95324216,13.4559568,357064843.0,1683934523.05,3.66,0.18,1.9729,1.2931
100,2024-05-10,13.7484776,13.7484776,13.80698176,13.57296512,221610919.0,1038180616.82,1.7,0.0,1.2245,0.0
100,2024-05-13,13.66072136,13.68997344,13.7484776,13.36820056,254764128.0,1185086168.78,2.77,-0.06,1.4077,-0.4255
100,2024-05-14,13.7484776,13.54371304,13.98249424,13.54371304,241250079.0,1127867540.17,3.21,-0.15,1.333,-1.0684
100,2024-05-15,13.51446096,13.36820056,13.63146928,13.33894848,216799673.0,996745283.06,2.16,-0.18,1.1979,-1.2959
100,2024-05-16,13.36820056,13.3096964,13.4559568,13.25119224,192669566.0,879869268.34,1.53,-0.06,1.0646,-0.4376
100,2024-05-17,13.3096964,13.6022172,13.6022172,13.22194016,246408164.0,1127404255.51,2.86,0.29,1.3615,2.1978
100,2024-05-20,13.6022172,13.07567976,13.71922552,12.95867144,518574932.0,2342876674.84,5.59,-0.53,2.8653,-3.871
100,2024-05-21,13.07567976,13.163436,13.33894848,12.95867144,280110360.0,1260697389.57,2.91,0.09,1.5477,0.6711
100,2024-05-22,13.13418392,13.4559568,13.54371304,13.13418392,318484605.0,1454369493.19,3.11,0.29,1.7597,2.2222
100,2024-05-23,13.4559568,13.19268808,13.4559568,13.07567976,192090901.0,867879293.86,2.83,-0.26,1.0614,-1.9565
100,2024-05-24,13.13418392,12.95867144,13.19268808,12.90016728,197661714.0,880103933.61,2.22,-0.23,1.0921,-1.7738
100,2024-05-27,12.98792352,13.04642768,13.07567976,12.78315896,207397972.0,915737915.83,2.26,0.09,1.1459,0.6772
100,2024-05-28,13.04642768,12.5783944,13.07567976,12.49063816,406311098.0,1765303320.47,4.48,-0.47,2.245,-3.5874
100,2024-05-29,12.51989024,12.63689856,12.7246548,12.46138608,223347598.0,962847851.83,2.09,0.06,1.2341,0.4651
100,2024-05-30,12.60764648,12.63689856,12.66615064,12.46138608,200526393.0,860825245.65,1.62,0.0,1.108,0.0
100,2024-05-31,12.66615064,12.51989024,12.8709152,12.49063816,242865898.0,1051775727.0,3.01,-0.12,1.3419,-0.9259
100,2024-06-03,12.51989024,12.66615064,12.7246548,12.40288192,242450511.0,1045158130.46,2.57,0.15,1.3396,1.1682
100,2024-06-04,12.75555988,13.14299511,13.17279782,12.66615175,353383216.0,1540437097.43,4.0,0.48,1.9526,3.7647
100,2024-06-05,13.14299511,13.17279782,13.38141679,13.02378427,244852892.0,1086475577.04,2.72,0.03,1.3529,0.2268
100,2024-06-06,13.17279782,13.32181137,13.35161408,13.17279782,263335325.0,1173739332.72,1.36,0.15,1.455,1.1312
100,2024-06-07,13.32181137,13.32181137,13.56023305,13.1131924,258223250.0,1154347858.09,3.36,0.0,1.4266,0.0
100,2024-06-11,13.26220595,13.32181137,13.38141679,13.1131924,171290115.0,760625518.95,2.01,0.0,0.9463,0.0
100,2024-06-12,13.29200866,13.1131924,13.44102221,13.1131924,187282673.0,830062480.54,2.46,-0.21,1.0346,-1.566
100,2024-06-13,13.14299511,12.93437614,13.26220595,12.90457343,181537437.0,794158423.57,2.73,-0.18,1.0029,-1.3636
100,2024-06-14,12.87477072,12.93437614,13.02378427,12.78536259,159455358.0,691125220.54,1.84,0.0,0.8809,0.0
100,2024-06-17,12.8151653,12.8151653,13.05358698,12.63634904,246515100.0,1061715518.65,3.23,-0.12,1.3619,-0.9217
100,2024-06-18,12.78536259,13.1131924,13.26220595,12.75555988,327270858.0,1437962034.83,3.95,0.3,1.808,2.3256
100,2024-06-19,13.08338969,12.93437614,13.26220595,12.90457343,225778563.0,989170509.15,2.73,-0.18,1.2473,-1.3636
100,2024-06-20,12.87477072,12.5171382,12.90457343,12.45753278,289622492.0,1223862399.5,3.46,-0.42,1.6,-3.2258
100,2024-06-21,12.45753278,12.63634904,12.69595446,12.33832194,211771228.0,892784166.1,2.86,0.12,1.1699,0.9524
100,2024-06-24,12.60654633,12.60654633,12.78536259,12.54694091,192403772.0,818016445.06,1.89,-0.03,1.0629,-0.2358
100,2024-06-25,12.60654633,12.54694091,12.66615175,12.42773007,188402079.0,791932777.36,1.89,-0.06,1.0408,-0.4728
100,2024-06-26,12.45753278,12.78536259,12.87477072,12.42773007,180792653.0,767200811.23,3.56,0.24,0.9988,1.9002
100,2024-06-27,12.72575717,12.66615175,12.93437614,12.63634904,166738911.0,714133022.31,2.33,-0.12,0.9212,-0.9324
100,2024-06-28,12.60654633,12.87477072,13.05358698,12.57674362,232754364.0,1007750939.0,3.76,0.21,1.2859,1.6471
100,2024-07-01,12.84496801,12.93437614,12.93437614,12.75555988,138923314.0,598135025.19,1.39,0.06,0.7675,0.463
100,2024-07-02,12.93437614,12.69595446,12.93437614,12.48733549,253901253.0,1079194763.25,3.46,-0.24,1.4027,-1.8433
100,2024-07-03,12.66615175,12.84496801,12.90457343,12.63634904,194190225.0,834421826.61,2.11,0.15,1.0728,1.1737
100,2024-07-04,12.84496801,12.57674362,13.1131924,12.57674362,304378552.0,1308742604.83,4.18,-0.27,1.6815,-2.0882
100,2024-07-05,12.60654633,12.57674362,12.66615175,12.42773007,178783747.0,752268690.9,1.9,0.0,0.9877,0.0
100,2024-07-08,12.54694091,12.15950568,12.60654633,12.09990026,317790996.0,1308256364.81,4.03,-0.42,1.7556,-3.3175
100,2024-07-09,12.12970297,11.98068942,12.24891381,11.89128129,372816247.0,1502694300.87,2.94,-0.18,2.0596,-1.4706
100,2024-07-10,12.09990026,12.36812465,12.5171382,12.04029484,359557251.0,1489378348.07,3.98,0.39,1.9864,3.2338
100,2024-07-11,12.5171382,12.78536259,12.8151653,12.30851923,299411434.0,1268483225.81,4.1,0.42,1.6541,3.3735
100,2024-07-12,12.72575717,12.75555988,12.78536259,12.39792736,296430499.0,1250880255.53,3.03,-0.03,1.6376,-0.2331
100,2024-07-15,12.63634904,12.12970297,12.66615175,12.07009755,324143480.0,1337898914.1,4.67,-0.63,1.7907,-4.9065
100,2024-07-16,12.12970297,12.24891381,12.27871652,12.04029484,231626590.0,944376891.42,1.97,0.12,1.2796,0.9828
100,2024-07-17,12.2191111,12.07009755,12.30851923,12.01049213,243433241.0,988224231.85,2.43,-0.18,1.3448,-1.4599
100,2024-07-18,12.01049213,11.89128129,12.04029484,11.65285961,309644276.0,1227285292.58,3.21,-0.18,1.7106,-1.4815
100,2024-07-19,11.80187316,11.86147858,11.921084,11.71246503,193875881.0,770967835.34,1.75,-0.03,1.0711,-0.2506
100,2024-07-22,11.83167587,11.77207045,11.89128129,11.68266232,189072524.0,746036959.57,1.76,-0.09,1.0445,-0.7538
100,2024-07-23,11.77207045,11.44424064,11.83167587,11.38463522,225112040.0,876955329.95,3.8,-0.33,1.2436,-2.7848
100,2024-07-24,11.35483251,11.11641083,11.38463522,10.99719999,361389682.0,1348885524.9,3.39,-0.33,1.9965,-2.8646
100,2024-07-25,11.0270027,11.23562167,11.26542438,10.87798915,228019538.0,849253076.94,3.49,0.12,1.2597,1.0724
100,2024-07-26,11.23562167,11.53364877,11.56345148,11.20581896,243924783.0,935222817.8,3.18,0.3,1.3476,2.6525
100,2024-07-29,11.56345148,11.47404335,11.59325419,11.35483251,170116505.0,655464152.49,2.07,-0.06,0.9398,-0.5168
100,2024-07-30,11.44424064,11.29522709,11.47404335,11.17601625,213438151.0,807086520.81,2.6,-0.18,1.1791,-1.5584
100,2024-07-31,11.29522709,11.68266232,11.74226774,11.26542438,301401329.0,1171991652.81,4.22,0.39,1.6651,3.4301
157,2024-01-02,413.27580665,418.32345009,420.84727181,409.49007407,36905402.0,244294646.13,2.76,6.31,0.5223,1.5314
157,2024-01-03,417.69249466,420.84727181,421.47822724,416.4305838,22462875.0,149287508.2,1.21,2.52,0.3179,0.6033
157,2024-01-04,420.84727181,420.21631638,421.47822724,416.4305838,21602210.0,143381974.6,1.2,-0.63,0.3057,-0.1499
157,2024-01-05,419.58536095,417.69249466,423.37109353,415.79962837,22756530.0,151568197.84,1.8,-2.52,0.3221,-0.6006
157,2024-01-08,416.4305838,414.53771751,418.95440552,413.90676208,22932856.0,151246826.66,1.21,-3.15,0.3245,-0.7553
157,2024-01-09,413.90676208,416.4305838,417.69249466,410.1210295,29624380.0,194851761.27,1.83,1.89,0.4192,0.4566
157,2024-01-10,414.53771751,415.79962837,419.58536095,413.27580665,25798088.0,170719734.62,1.52,-0.63,0.3651,-0.1515
157,2024-01-11,416.4305838,416.4305838,419.58536095,410.1210295,25544015.0,168434390.47,2.28,0.63,0.3615,0.1517
157,2024-01-12,413.90676208,415.79962837,420.84727181,413.27580665,24569305.0,162725732.8,1.82,-0.63,0.3477,-0.1515
157,2024-01-15,414.53771751,420.21631638,421.47822724,412.64485122,26468671.0,175737471.12,2.12,4.42,0.3746,1.0622
157,2024-01-16,419.58536095,434.09733584,434.09733584,418.32345009,64080663.0,437506780.29,3.75,13.88,0.9069,3.3033
157,2024-01-17,434.09733584,444.19262272,454.2879096,433.46638041,107031794.0,758961648.53,4.8,10.1,1.5147,2.3256
157,2024-01-18,441.03784557,447.34739987,448.60931073,437.25211299,83060868.0,582253667.64,2.56,3.15,1.1755,0.7102
157,2024-01-19,447.34739987,447.34739987,455.54982046,442.29975643,64597012.0,459019932.44,2.96,0.0,0.9142,0.0
157,2024-01-22,446.71644444,437.25211299,449.87122159,434.09733584,60005407.0,421191191.16,3.53,-10.1,0.8492,-2.2567
157,2024-01-23,435.99020213,444.19262272,447.9783553,430.94255869,61654206.0,430010643.02,3.9,6.94,0.8725,1.5873
157,2024-01-24,443.56166729,454.91886503,459.96650847,442.93071186,67527066.0,484780191.41,3.84,10.73,0.9556,2.4148
157,2024-01-25,453.65695417,457.44268675,458.70459761,449.87122159,65072059.0,468735373.32,1.94,2.52,0.9209,0.5548
157,2024-01-26,457.44268675,459.96650847,463.75224105,455.54982046,56856444.0,414753545.89,1.79,2.52,0.8046,0.5517
157,2024-01-29,460.5974639,465.01415191,470.06179535,459.96650847,69228740.0,512164951.15,2.19,5.05,0.9797,1.0974
157,2024-01-30,463.12128562,465.01415191,471.95466164,459.96650847,67461204.0,499931528.19,2.58,0.0,0.9547,0.0
157,2024-01-31,463.12128562,454.2879096,465.01415191,451.76408788,57803622.0,418714085.51,2.85,-10.73,0.818,-2.3066
157,2024-02-01,451.76408788,454.2879096,458.70459761,448.60931073,54208918.0,389939667.66,2.22,0.0,0.7672,0.0
157,2024-02-02,455.54982046,463.75224105,470.06179535,452.39504331,80201710.0,590414636.82,3.89,9.46,1.135,2.0833
157,2024-02-05,463.75224105,469.43083992,475.10943879,460.5974639,85088187.0,631836496.37,3.13,5.68,1.2042,1.2245
157,2024-02-06,466.27606277,491.51427997,491.51427997,463.12128562,104261521.0,797123882.79,6.05,22.08,1.4755,4.7043
157,2024-02-07,492.1452354,487.09759196,494.03810169,479.5261268,95010605.0,731215120.91,2.95,-4.42,1.3446,-0.8986
157,2024-02-08,485.20472567,488.35950282,494.66905712,480.78803766,73773749.0,570091618.9,2.85,1.26,1.0441,0.2591
157,2024-02-19,489.62141368,499.71670056,499.71670056,482.68090395,75836302.0,594545441.25,3.49,11.36,1.0732,2.3256
157,2024-02-20,499.08574513,514.22867545,516.12154174,494.03810169,65819725.0,532309504.94,4.42,14.51,0.9315,2.904
157,2024-02-21,511.0738983,507.28816572,520.53822975,506.65721029,65198987.0,529296549.75,2.7,-6.94,0.9227,-1.3497
157,2024-02-22,505.39529943,513.59772002,513.59772002,503.50243314,47834108.0,385964908.14,1.99,6.31,0.677,1.2438
157,2024-02-23,512.96676459,502.87147771,517.3834526,495.93096798,72943195.0,581860234.58,4.18,-10.73,1.0323,-2.0885
157,2024-02-26,505.39529943,505.39529943,511.0738983,501.60956685,52228060.0,418939232.31,1.88,2.52,0.7391,0.5019
157,2024-02-27,504.764344,505.39529943,510.44294287,500.34765599,48797405.0,390177540.16,2.0,0.0,0.6906,0.0
157,2024-02-28,504.13338857,491.51427997,504.764344,488.99045825,75120471.0,589418003.17,3.12,-13.88,1.0631,-2.7466
157,2024-02-29,489.62141368,504.764344,506.65721029,488.99045825,57148026.0,454516405.22,3.59,13.25,0.8088,2.6958
157,2024-03-01,506.02625486,504.764344,514.22867545,501.60956685,50058443.0,401701732.04,2.5,0.0,0.7084,0.0
157,2024-03-04,502.24052228,504.764344,510.44294287,501.60956685,40729736.0,326530242.08,1.75,0.0,0.5764,0.0
157,2024-03-05,504.13338857,506.65721029,507.91912115,500.34765599,35373039.0,283081958.83,1.5,1.89,0.5006,0.375
157,2024-03-06,507.28816572,521.16918518,526.21682862,505.39529943,79973265.0,659331603.63,4.11,14.51,1.1318,2.8643
157,2024-03-07,521.80014061,519.27631889,529.37160577,518.64536346,47541512.0,394575150.64,2.06,-1.89,0.6728,-0.3632
157,2024-03-08,519.27631889,511.70485373,522.43109604,507.91912115,60049829.0,486505774.11,2.79,-7.57,0.8498,-1.4581
157,2024-03-11,511.0738983,501.60956685,516.12154174,495.30001255,61198559.0,487410771.3,4.07,-10.1,0.8661,-1.9729
157,2024-03-12,499.71670056,491.51427997,500.34765599,485.8356811,55849725.0,435506145.98,2.89,-10.1,0.7904,-2.0126
157,2024-03-13,490.88332454,482.04994852,494.66905712,481.41899309,63390933.0,488763862.41,2.7,-9.46,0.8971,-1.9255
157,2024-03-14,483.31185938,497.19287884,500.97861142,482.68090395,78564937.0,616209019.33,3.8,15.14,1.1119,3.1414
157,2024-03-15,496.56192341,491.51427997,500.97861142,488.99045825,45163308.0,353301551.83,2.41,-5.68,0.6392,-1.1421
157,2024-03-18,492.1452354,503.50243314,507.28816572,490.88332454,59054038.0,469893730.52,3.34,11.99,0.8357,2.439
157,2024-03-19,500.97861142,495.30001255,505.39529943,495.30001255,34160029.0,270546605.17,2.01,-8.2,0.4834,-1.6291
157,2024-03-20,494.03810169,490.25236911,497.82383427,487.09759196,36517812.0,283736045.72,2.17,-5.05,0.5168,-1.0191
157,2024-03-21,491.51427997,487.09759196,492.77619083,485.20472567,32929500.0,254327724.73,1.54,-3.15,0.466,-0.6435
157,2024-03-22,485.20472567,487.09759196,494.03810169,484.57377024,50205448.0,388697484.64,1.94,0.0,0.7105,0.0
157,2024-03-25,488.99045825,501.60956685,511.0738983,487.72854739,75772820.0,603815541.15,4.79,14.51,1.0723,2.9793
157,2024-03-26,499.71670056,508.55007658,510.44294287,498.4547897,56772762.0,455771051.1,2.39,6.94,0.8035,1.3836
157,2024-03-27,508.55007658,499.71670056,512.96676459,499.71670056,38084759.0,305055530.33,2.61,-8.83,0.539,-1.737
157,2024-03-28,499.71670056,506.65721029,510.44294287,494.66905712,36744278.0,293198192.79,3.16,6.94,0.52,1.3889
157,2024-03-29,509.81198744,518.01440803,518.01440803,503.50243314,62541079.0,509333855.91,2.86,11.36,0.8845,2.2416
157,2024-04-01,520.53822975,536.94307093,541.35975894,520.53822975,82511484.0,699057392.91,4.02,18.93,1.167,3.6541
157,2024-04-02,537.57402636,535.68116007,543.25262523,530.0025612,42168167.0,357868013.15,2.47,-1.26,0.5964,-0.235
157,2024-04-03,535.68116007,535.05020464,536.3121155,530.0025612,32898967.0,278199956.35,1.18,-0.63,0.4653,-0.1178
157,2024-04-08,527.47873948,546.40740238,551.45504582,527.47873948,65120560.0,561346520.35,4.48,11.36,0.921,2.1226
157,2024-04-09,544.51453609,538.20498179,553.97886754,536.3121155,40583241.0,347819426.18,3.23,-8.2,0.574,-1.5012
157,2024-04-10,538.83593722,554.60982297,562.81224356,538.83593722,75666216.0,666229043.25,4.45,16.4,1.0702,3.0481
157,2024-04-11,551.45504582,575.43135216,585.52663904,548.30026867,106554584.0,966615250.08,6.71,20.82,1.507,3.7543
157,2024-04-12,575.43135216,571.01466415,579.21708474,567.22893157,47809469.0,433952897.68,2.08,-4.42,0.6762,-0.7675
157,2024-04-15,570.38370872,583.63377275,586.7885499,567.22893157,84167123.0,773984873.59,3.43,12.62,1.1904,2.2099
157,2024-04-16,579.21708474,572.27657501,582.37186189,564.70510985,62319915.0,565915233.35,3.03,-11.36,0.8814,-1.9459
157,2024-04-17,571.01466415,589.94332705,591.20523791,562.18128813,85027540.0,778952856.55,5.07,17.67,1.2026,3.0871
157,2024-04-18,586.7885499,581.74090646,601.30052479,577.95517388,66395760.0,617557782.34,3.96,-8.2,0.9391,-1.3904
157,2024-04-19,575.43135216,581.10995103,586.15759447,574.1694413,40772702.0,375161210.0,2.06,-0.63,0.5767,-0.1085
157,2024-04-22,579.21708474,556.50268926,583.63377275,552.71695668,91347679.0,816695651.9,5.32,-24.61,1.292,-4.2345
157,2024-04-23,556.50268926,540.72880351,558.39555555,536.94307093,67501319.0,581825160.78,3.85,-15.77,0.9547,-2.8345
157,2024-04-24,542.6216698,541.99071437,545.14549152,533.15733835,60477769.0,516705530.91,2.22,1.26,0.8554,0.2334
157,2024-04-25,538.83593722,538.83593722,546.40740238,536.3121155,39820080.0,341050594.6,1.86,-3.15,0.5632,-0.5821
157,2024-04-26,536.94307093,543.88358066,545.14549152,530.63351663,63690564.0,544554413.25,2.69,5.05,0.9008,0.9368
157,2024-04-29,543.88358066,536.3121155,550.82409039,535.68116007,59142463.0,505739012.96,2.78,-7.57,0.8365,-1.3921
157,2024-04-30,537.57402636,536.94307093,539.46689265,522.43109604,80821238.0,680262001.0,3.18,0.63,1.1431,0.1176
157,2024-05-06,537.57402636,553.97886754,557.76460012,523.06205147,112819503.0,972898883.99,6.46,17.04,1.5956,3.1727
157,2024-05-07,548.9312241,548.9312241,556.50268926,541.35975894,66379056.0,578244826.15,2.73,-5.05,0.9388,-0.9112
157,2024-05-08,548.30026867,542.6216698,548.30026867,540.72880351,34224161.0,294590944.18,1.38,-6.31,0.484,-1.1494
157,2024-05-09,541.99071437,572.90753044,580.4789956,541.35975894,97469480.0,875995884.31,7.21,30.29,1.3785,5.5814
157,2024-05-10,571.64561958,567.22893157,572.90753044,559.02651098,49633822.0,444641463.32,2.42,-5.68,0.702,-0.9912
157,2024-05-13,562.81224356,564.07415442,571.01466415,555.87173383,50922628.0,455062725.33,2.67,-3.15,0.7202,-0.5562
157,2024-05-14,562.81224356,550.19313496,569.75275329,548.9312241,55691005.0,489887894.25,3.69,-13.88,0.7877,-2.4609
157,2024-05-15,546.40740238,547.66931324,556.50268926,545.77644695,36096506.0,314803992.13,1.95,-2.52,0.5105,-0.4587
157,2024-05-16,547.03835781,543.25262523,551.45504582,541.35975894,34516994.0,298492040.61,1.84,-4.42,0.4882,-0.8065
157,2024-05-17,541.99071437,528.74065034,545.14549152,521.80014061,66542425.0,556781659.6,4.3,-14.51,0.9411,-2.6713
157,2024-05-20,528.74065034,532.52638292,536.3121155,520.53822975,57183037.0,479020005.13,2.98,3.79,0.8088,0.716
157,2024-05-21,530.0025612,533.15733835,536.94307093,524.95491776,31667636.0,267106810.12,2.25,0.63,0.4479,0.1185
157,2024-05-22,532.52638292,524.32396233,533.78829378,522.43109604,37128518.0,310226406.08,2.13,-8.83,0.5251,-1.6568
157,2024-05-23,521.80014061,513.59772002,525.58587319,510.44294287,54227745.0,443535573.2,2.89,-10.73,0.767,-2.0457
157,2024-05-24,514.22867545,520.53822975,526.84778405,511.70485373,46225165.0,381582017.3,2.95,6.94,0.6538,1.3514
157,2024-05-27,517.3834526,523.6930069,525.58587319,516.12154174,34135235.0,282119374.38,1.82,3.15,0.4828,0.6061
157,2024-05-28,524.32396233,514.85963088,527.47873948,512.96676459,33664313.0,276084635.78,2.77,-8.83,0.4761,-1.6867
157,2024-05-29,512.96676459,506.65721029,514.85963088,505.39529943,37110943.0,299228674.0,1.84,-8.2,0.5249,-1.5931
157,2024-05-30,506.02625486,496.56192341,507.28816572,495.30001255,56812787.0,450022510.27,2.37,-10.1,0.8035,-1.9925
157,2024-05-31,498.4547897,506.65721029,507.91912115,497.82383427,49963089.0,400229132.11,2.03,10.1,0.7066,2.033
157,2024-06-03,504.764344,509.81198744,514.22867545,503.50243314,47098397.0,380787448.49,2.12,3.15,0.6661,0.6227
157,2024-06-04,507.91912115,518.64536346,519.90727432,503.50243314,42399604.0,345245285.63,3.22,8.83,0.5997,1.7327
157,2024-06-05,518.01440803,500.34765599,519.90727432,499.08574513,48793429.0,391018656.68,4.01,-18.3,0.6901,-3.528
157,2024-06-06,499.08574513,504.13338857,507.91912115,495.30001255,51057815.0,405921516.01,2.52,3.79,0.7221,0.7566
157,2024-06-07,502.87147771,511.70485373,517.3834526,501.60956685,46655897.0,377823093.37,3.13,7.57,0.6599,1.5019
157,2024-06-11,510.44294287,502.87147771,513.59772002,494.66905712,47726417.0,378179657.56,3.7,-8.83,0.675,-1.7263
157,2024-06-12,500.34765599,509.18103201,512.96676459,497.19287884,33647979.0,270220539.5,3.14,6.31,0.4759,1.2547
157,2024-06-13,508.55007658,499.08574513,510.44294287,497.19287884,28811938.0,229234574.77,2.6,-10.1,0.4075,-1.9827
157,2024-06-14,497.19287884,503.50243314,509.18103201,497.19287884,32932598.0,262483142.91,2.4,4.42,0.4658,0.885
157,2024-06-17,504.13338857,491.51427997,507.28816572,489.62141368,43078548.0,338166009.25,3.51,-11.99,0.6093,-2.381
157,2024-06-18,491.51427997,500.34765599,504.13338857,481.41899309,58867138.0,459494212.61,4.62,8.83,0.8326,1.7972
157,2024-06-19,500.34765599,494.66905712,501.60956685,490.88332454,28370694.0,222749427.38,2.14,-5.68,0.4013,-1.1349
157,2024-06-20,492.77619083,490.88332454,499.71670056,488.35950282,27629811.0,215451844.78,2.3,-3.79,0.3908,-0.7653
157,2024-06-21,490.88332454,497.82383427,500.97861142,490.25236911,41274991.0,325186393.24,2.19,6.94,0.5838,1.4139
157,2024-06-24,498.4547897,491.51427997,504.764344,489.62141368,43640159.0,341676308.44,3.04,-6.31,0.6172,-1.2674
157,2024-06-25,490.88332454,494.03810169,501.60956685,489.62141368,43050437.0,338016762.03,2.44,2.52,0.6089,0.5135
157,2024-06-26,491.51427997,492.1452354,494.66905712,485.20472567,31746871.0,246535137.41,1.92,-1.89,0.449,-0.3831
